,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Overview,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: Raw Amounts,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: % of Total Contributions,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Types: Contributors,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: Raw Amounts,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: % of Total Contributions,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Locations: Contributors,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: Raw Amounts,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: % of Total Contributions,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Contribution Industries: Contributors,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: Raw Amounts,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Locations: % of Total Expenditures,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: Raw Amounts,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures,Expenditure Types: % of Total Expenditures
121,"Levy, Sharon",Participant,City Council District 29,A,2369,False,False,39.56,1,39.56,39.56,0.0,39.56,0,0,0,0,0,0,0,0,0,0,0,0,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,39.56,0,0,0,39.56,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0,0,0,0,0,0,0,0,0,0,0,39.56,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
122,"Li, Gigi",Participant,City Council District 01,A,2247,False,False,20761.0,118,175.94,1439.0200000000002,19321.98,0,0,0,600.0,19911.0,0,0,0,0,0,0,250.0,0,0.0%,0.0%,0.0%,2.89%,95.91%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.2%,0.0%,0,0,0,3,114,0,0,0,0,0,0,1,0,12596.0,35.0,1782.0,1450.0,4373.0,35.0,20236.0,60.67%,0.17%,8.58%,6.98%,21.06%,0.17%,97.47%,67,2,13,4,25,2,111,300.0,1200.0,278.0,463.0,2310.0,175.0,1.45%,5.78%,1.34%,2.23%,11.13%,0.84%,1,12,2,4,14,3,0,0,0,0,1123.46,315.56,1123.46,0.0%,0.0%,0.0%,0.0%,5.41%,1.52%,5.41%,123.46,0,0,0,0,0,0,0,0,0,0,0,1315.56,0,0,0,0,0,0,0,0,0,0,0.59%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,6.34%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
123,"Lind, Sara K",Participant,City Council District 06,A,2215,False,False,30154.62,266,113.36,9639.66,20514.96,0,0,0,0,30154.62,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,266,0,0,0,0,0,0,0,0,20337.62,55.0,2047.0,0,1825.0,55.0,24264.62,67.44%,0.18%,6.79%,0.0%,6.05%,0.18%,80.47%,179,3,21,0,25,3,228,0,3038.0,460.0,2070.0,3025.0,1085.0,0.0%,10.07%,1.53%,6.86%,10.03%,3.6%,0,15,5,13,13,4,7124.02,0,0,0,0,2515.64,7124.02,23.62%,0.0%,0.0%,0.0%,0.0%,8.34%,23.62%,617.92,70.0,0,0,0,7550.0,0,641.6,0,0,0,407.87,297.27,0,0,55.0,0,0,0,0,0,0,0,2.05%,0.23%,0.0%,0.0%,0.0%,25.04%,0.0%,2.13%,0.0%,0.0%,0.0%,1.35%,0.99%,0.0%,0.0%,0.18%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
124,"Lizardo, Roberto E",Participant,Undeclared,A,C8,False,False,10955.0,92,119.08,277.49,10677.51,100.0,0,0,0,10855.0,0,0,0,0,0,0,0,0,0.91%,0.0%,0.0%,0.0%,99.09%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,91,0,0,0,0,0,0,0,0,5140.0,2915.0,960.0,0,1000.0,2915.0,10015.0,46.92%,26.61%,8.76%,0.0%,9.13%,26.61%,91.42%,49,25,9,0,1,25,84,175.0,960.0,0,660.0,680.0,260.0,1.6%,8.76%,0.0%,6.02%,6.21%,2.37%,1,12,0,6,11,7,0,0,0,0,0,277.49,0,0.0%,0.0%,0.0%,0.0%,0.0%,2.53%,0.0%,0,0,0,0,0,0,0,228.97,0,0,0,0,48.519999999999996,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,2.09%,0.0%,0.0%,0.0%,0.0%,0.44%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
125,"Lopez-Pierre, Thomas A",Undetermined,Manhattan Boro President,,1625,False,True,3237.77,16,202.36,973.0500000000001,2264.72,262.77,0,0,0,2975.0,0,0,0,0,0,0,0,0,8.12%,0.0%,0.0%,0.0%,91.88%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,15,0,0,0,0,0,0,0,0,1950.0,175.0,500.0,0,600.0,175.0,3225.0,60.23%,5.4%,15.44%,0.0%,18.53%,5.4%,99.61%,10,1,2,0,3,1,16,0,250.0,0,600.0,0,0,0.0%,7.72%,0.0%,18.53%,0.0%,0.0%,0,1,0,3,0,0,342.88,0,0,0,0,630.1700000000001,342.88,10.59%,0.0%,0.0%,0.0%,0.0%,19.46%,10.59%,12.77,0,0,0,0,0,0,0,0,0,0,633.82,326.46000000000004,0,0,0,0,0,0,0,0,0,0,0.39%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,19.58%,10.08%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
127,"Lucas, Nikki",Participant,City Council District 42,A,1612,False,False,23475.37,306,76.72,3573.17,19902.199999999997,100.0,0,0,0,23225.37,0,0,0,150.0,0,0,0,0,0.43%,0.0%,0.0%,0.0%,98.94%,0.0%,0.0%,0.0%,0.64%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,304,0,0,0,1,0,0,0,0,215.0,50.0,1145.0,0,19920.37,50.0,21330.37,0.92%,0.21%,4.88%,0.0%,84.86%,0.21%,90.86%,5,1,14,0,266,1,286,250.0,1600.0,50.0,1275.0,8587.869999999999,40.0,1.06%,6.82%,0.21%,5.43%,36.58%,0.17%,4,14,1,12,136,4,2960.0,0,0,0,246.42000000000002,366.75,3206.42,12.61%,0.0%,0.0%,0.0%,1.05%,1.56%,13.66%,0,0,0,0,0,0,0,3090.5,0,0,0,107.19,272.61,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,13.16%,0.0%,0.0%,0.0%,0.46%,1.16%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
128,"Maron, Maud",Participant,City Council District 01,A,2228,False,False,68779.58,431,159.58,4848.98,63930.600000000006,966.58,0,0,0,67813.0,0,0,0,0,0,0,0,0,1.41%,0.0%,0.0%,0.0%,98.59%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,432,0,0,0,0,0,0,0,0,46059.58,1425.0,1980.0,375.0,6085.0,1425.0,55924.58,66.97%,2.07%,2.88%,0.55%,8.85%,2.07%,81.31%,267,7,39,6,60,7,378,0,2455.0,1740.0,1750.0,10255.0,165.0,0.0%,3.57%,2.53%,2.54%,14.91%,0.24%,0,24,11,10,50,4,2323.22,0,0,0,750.0,1775.7600000000002,3073.2200000000003,3.38%,0.0%,0.0%,0.0%,1.09%,2.58%,4.47%,1512.86,0,0,0,0,0,0,0,0,828.26,0,1010.37,1482.4899999999998,0,0,0,0,15.0,0,0,0,0,0,2.2%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1.2%,0.0%,1.47%,2.16%,0.0%,0.0%,0.0%,0.0%,0.02%,0.0%,0.0%,0.0%,0.0%,0.0%
129,"Marte, Christopher",Participant,City Council District 01,A,1987,False,False,80715.48999999999,685,117.83,10409.279999999999,70306.20999999999,0,0,0,130.0,80585.48999999999,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.16%,99.84%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,3,693,0,0,0,0,0,0,0,0,58793.49,240.0,4445.0,435.0,11337.0,240.0,75250.48999999999,72.84%,0.3%,5.51%,0.54%,14.05%,0.3%,93.23%,422,8,58,11,131,8,630,0,3083.0,3500.0,2175.0,13990.0,823.0,0.0%,3.82%,4.34%,2.69%,17.33%,1.02%,0,47,12,17,91,14,9026.56,0,0,0,0,1382.72,9026.56,11.18%,0.0%,0.0%,0.0%,0.0%,1.71%,11.18%,0,0,0,0,0,0,0,3592.0,0,0,0,67.0,1735.29,0,0,0,0,5014.99,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.45%,0.0%,0.0%,0.0%,0.08%,2.15%,0.0%,0.0%,0.0%,0.0%,6.21%,0.0%,0.0%,0.0%,0.0%,0.0%
130,"Maruf, Sultan A",Participant,City Council District 26,A,2288,False,False,355.0,6,59.17,854.62,-499.62,5.0,0,0,0,350.0,0,0,0,0,0,0,0,0,1.41%,0.0%,0.0%,0.0%,98.59%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,100.0,0.0%,0.0%,28.17%,0.0%,0.0%,0.0%,28.17%,0,0,4,0,0,0,4,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,852.28,0,0,2.34,852.28,0.0%,0.0%,240.08%,0.0%,0.0%,0.66%,240.08%,0,0,0,0,0,0,0,0,0,0,0,652.16,202.46000000000004,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,183.71%,57.03%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
131,"Matteo, Steven",Undetermined,Staten Island Boro President,,1152,False,False,133898.45,578,231.66,15585.57,118312.88,0,0,1500.0,0,126098.45000000001,0,0,0,0,6300.0,0,0,0,0.0%,0.0%,1.12%,0.0%,94.17%,0.0%,0.0%,0.0%,0.0%,4.71%,0.0%,0.0%,0.0%,0,0,1,0,576,0,0,0,0,6,0,0,0,7075.0,60.0,945.0,109825.61,1595.0,60.0,119500.61,5.28%,0.04%,0.71%,82.02%,1.19%,0.04%,89.25%,9,1,4,511,14,1,539,1350.0,6390.0,4160.0,8115.0,18948.19,1200.0,1.01%,4.77%,3.11%,6.06%,14.15%,0.9%,11,55,9,47,113,8,0,0,0,13163.190000000002,0,2422.38,13163.190000000002,0.0%,0.0%,0.0%,9.83%,0.0%,1.81%,9.83%,0,0,0,0,0,0,0,13172.42,0,0,0,1486.8899999999999,353.93999999999994,0,0,0,0,0,0,0,0,17.32,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,9.84%,0.0%,0.0%,0.0%,1.11%,0.26%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.01%,0.0%
132,"McDaniels, Ruth",Participant,City Council District 09,A,2299,False,False,2732.0,74,36.92,2236.18,495.82000000000016,0,0,0,0,2732.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,74,0,0,0,0,0,0,0,0,1242.0,585.0,55.0,0,650.0,585.0,2532.0,45.46%,21.41%,2.01%,0.0%,23.79%,21.41%,92.68%,57,5,4,0,7,5,73,0,121.0,50.0,30.0,1115.0,45.0,0.0%,4.43%,1.83%,1.1%,40.81%,1.65%,0,9,1,2,10,3,0,0,0,0,2000.0,236.18,2000.0,0.0%,0.0%,0.0%,0.0%,73.21%,8.64%,73.21%,0,0,0,0,0,2000.0,0,0,0,0,0,0,1.03,0,0,0,0,235.15,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,73.21%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.04%,0.0%,0.0%,0.0%,0.0%,8.61%,0.0%,0.0%,0.0%,0.0%,0.0%
133,"McGhie, Troy",Participant,City Council District 49,A,2361,False,False,125.0,2,62.5,33.09,91.91,100.0,0,0,0,25.0,0,0,0,0,0,0,0,0,80.0%,0.0%,0.0%,0.0%,20.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,125.0,0,0,125.0,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0,0,0,2,0,0,2,0,165.0,0,0,0,25.0,0.0%,132.0%,0.0%,0.0%,0.0%,20.0%,0,2,0,0,0,1,0,0,0,0,0,33.09,0,0.0%,0.0%,0.0%,0.0%,0.0%,26.47%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,33.09,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,26.47%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
134,"Melendez, Lena A",Participant,City Council District 07,A,2287,False,False,652.0,18,36.22,154.33,497.66999999999996,100.0,0,0,0,552.0,0,0,0,0,0,0,0,0,15.34%,0.0%,0.0%,0.0%,84.66%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,17,0,0,0,0,0,0,0,0,315.0,105.0,0,0,32.0,105.0,452.0,48.31%,16.1%,0.0%,0.0%,4.91%,16.1%,69.33%,14,1,0,0,2,1,17,0,5.0,0,260.0,97.0,0,0.0%,0.77%,0.0%,39.88%,14.88%,0.0%,0,1,0,4,5,0,136.15,0,0,0,0,18.18,136.15,20.88%,0.0%,0.0%,0.0%,0.0%,2.79%,20.88%,0,0,0,0,0,0,0,0,0,0,0,0,154.33,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,23.67%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
135,"Morales, Dianne",Participant,Mayor,A,2242,False,False,157489.53,1901,82.85,50512.280000000006,106977.25,100.0,0,0,0,157389.53,0,0,0,0,0,0,0,0,0.06%,0.0%,0.0%,0.0%,99.94%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,1906,0,0,0,0,0,0,0,0,51091.61,5308.47,9273.630000000001,80.0,36656.62,5308.47,102410.33,32.44%,3.37%,5.89%,0.05%,23.28%,3.37%,65.03%,526,99,185,6,535,99,1346,640.42,17067.260000000002,3807.0,7359.09,1240.0,390.0,0.41%,10.84%,2.42%,4.67%,0.79%,0.25%,6,168,26,82,5,4,386.0,0,337.28,0,21309.26,28479.739999999998,22032.54,0.25%,0.0%,0.21%,0.0%,13.53%,18.08%,13.99%,0,945.79,0,0,0,28729.510000000002,0,10592.140000000001,0,77.26,0,2603.95,2711.3700000000003,0,0,122.0,0,0,0,0,0,0,1500.0,0.0%,0.6%,0.0%,0.0%,0.0%,18.24%,0.0%,6.73%,0.0%,0.05%,0.0%,1.65%,1.72%,0.0%,0.0%,0.08%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.95%
137,"Morris, Blake",Participant,City Council District 40,A,2298,False,False,9865.0,132,74.73,1589.69,8275.31,0,0,0,10.0,9855.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.1%,99.9%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,1,131,0,0,0,0,0,0,0,0,765.0,0,275.0,10.0,8200.0,0,9250.0,7.75%,0.0%,2.79%,0.1%,83.12%,0.0%,93.77%,5,0,3,1,119,0,128,0,665.0,0,137.0,2825.0,280.0,0.0%,6.74%,0.0%,1.39%,28.64%,2.84%,0,14,0,3,32,5,274.8,0,0,400.0,312.3,602.59,987.1,2.79%,0.0%,0.0%,4.05%,3.17%,6.11%,10.01%,0,0,0,0,0,0,0,0,0,400.0,0,142.83,1046.8600000000001,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,4.05%,0.0%,1.45%,10.61%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
138,"Moscaritolo, Kim",Participant,City Council District 05,A,2241,False,False,44781.43,316,141.71,11469.589999999998,33311.840000000004,2515.0,0,0,3000.0,39266.43,0,0,0,0,0,0,0,0,5.62%,0.0%,0.0%,6.7%,87.68%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,3,314,0,0,0,0,0,0,0,0,33283.43,438.0,590.0,90.0,4380.0,438.0,38781.43,74.32%,0.98%,1.32%,0.2%,9.78%,0.98%,86.6%,204,9,11,4,49,9,277,0,3682.55,125.0,1250.0,8260.0,506.0,0.0%,8.22%,0.28%,2.79%,18.45%,1.13%,0,28,2,8,40,8,8282.8,0,0,0,0,3186.79,8282.8,18.5%,0.0%,0.0%,0.0%,0.0%,7.12%,18.5%,0,1770.76,0,0,0,3000.0,0,1716.0800000000002,0,2336.94,0,369.55,1220.5099999999998,0,0,226.75,0,549.0,0,0,0,0,0,0.0%,3.95%,0.0%,0.0%,0.0%,6.7%,0.0%,3.83%,0.0%,5.22%,0.0%,0.83%,2.73%,0.0%,0.0%,0.51%,0.0%,1.23%,0.0%,0.0%,0.0%,0.0%,0.0%
139,"Moya, Francisco P",Participant,Undeclared,B,380,False,False,68791.0,109,631.11,46650.31,22140.690000000002,0,500.0,0,0,35941.0,0,0,250.0,0,32100.0,0,0,0,0.0%,0.73%,0.0%,0.0%,52.25%,0.0%,0.0%,0.36%,0.0%,46.66%,0.0%,0.0%,0.0%,0,1,0,0,79,0,0,1,0,28,0,0,0,30675.0,10.0,13461.0,200.0,2500.0,10.0,46846.0,44.59%,0.01%,19.57%,0.29%,3.63%,0.01%,68.1%,33,1,42,1,10,1,87,0,100.0,2875.0,25.0,5800.0,0,0.0%,0.15%,4.18%,0.04%,8.43%,0.0%,0,1,2,1,3,0,23686.5,0,6325.0,0,1000.0,15638.81,31011.5,34.43%,0.0%,9.19%,0.0%,1.45%,22.73%,45.08%,0,0,0,0,0,0,0,28847.15,0,0,0,3721.3300000000004,13274.89,0,0,0,575.0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,41.93%,0.0%,0.0%,0.0%,5.41%,19.3%,0.0%,0.0%,0.0%,0.84%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
140,"Narcisse, Mercedes",Participant,City Council District 46,A,1159,False,False,31195.0,332,93.96,4654.499999999999,26540.5,200.0,0,0,0,30695.0,0,300.0,0,0,0,0,0,0,0.64%,0.0%,0.0%,0.0%,98.4%,0.0%,0.96%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,331,0,1,0,0,0,0,0,0,625.0,350.0,2150.0,230.0,20140.0,350.0,23495.0,2.0%,1.12%,6.89%,0.74%,64.56%,1.12%,75.32%,5,2,21,3,244,2,275,175.0,2490.0,75.0,9045.0,3910.0,770.0,0.56%,7.98%,0.24%,29.0%,12.53%,2.47%,3,27,2,51,59,9,0,0,0,0,75.4,4579.1,75.4,0.0%,0.0%,0.0%,0.0%,0.24%,14.68%,0.24%,0,0,0,0,0,3825.0,0,0,0,295.63,0,75.4,458.47,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,12.26%,0.0%,0.0%,0.0%,0.95%,0.0%,0.24%,1.47%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
141,"Newton, Judy D",Participant,City Council District 46,A,2227,False,False,23180.0,182,127.36,224.73,22955.27,0,0,0,250.0,22930.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,1.08%,98.92%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,1,181,0,0,0,0,0,0,0,0,1725.0,400.0,2820.0,1800.0,11815.0,400.0,18560.0,7.44%,1.73%,12.17%,7.77%,50.97%,1.73%,80.07%,12,2,18,7,119,2,158,220.0,960.0,0,1425.0,8200.0,210.0,0.95%,4.14%,0.0%,6.15%,35.38%,0.91%,3,7,0,7,64,2,0,0,0,0,0,224.73,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.97%,0.0%,0,0,0,0,0,0,0,22.23,0,0,0,0,202.5,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.1%,0.0%,0.0%,0.0%,0.0%,0.87%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
142,"Noble, Boris",Participant,City Council District 48,B,2370,False,False,475.0,4,118.75,36.0,439.0,250.0,0,0,0,225.0,0,0,0,0,0,0,0,0,52.63%,0.0%,0.0%,0.0%,47.37%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,475.0,0,475.0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,100.0%,0,0,0,0,4,0,4,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0.0%,0.0%,0.0%,0.0%,0.0%,7.58%,0.0%,0,0,0,0,0,0,0,0,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,7.58%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
143,"Nurse, Sandy",Participant,City Council District 37,A,2310,False,False,1078.0,18,59.89,0,1078.0,0,0,0,0,1078.0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,18,0,0,0,0,0,0,0,0,55.0,0,43.0,0,955.0,0,1053.0,5.1%,0.0%,3.99%,0.0%,88.59%,0.0%,97.68%,3,0,3,0,11,0,17,0,503.0,0,0,0,3.0,0.0%,46.66%,0.0%,0.0%,0.0%,0.28%,0,2,0,0,0,1,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
